"id","name","given_name","gender","wiki_url","laureate_url","external_url","birth","birth_year","death","death_year","birth_location","death_location"
875,"Yamanaka","Shinya","male","https://en.wikipedia.org/wiki/Shinya_Yamanaka","https://api.nobelprize.org/2/laureate/875","https://www.nobelprize.org/laureate/875","1962-09-04",1962,,,"xn0m77v1u8u5",
339,"Fleming","Sir Alexander","male","https://en.wikipedia.org/wiki/Alexander_Fleming","https://api.nobelprize.org/2/laureate/339","https://www.nobelprize.org/laureate/339","1881-08-06",1881,"1955-03-11",1955,"gcwwd7xsh9ey","gcpvj1puzgy0"
394,"Katz","Sir Bernard","male","https://en.wikipedia.org/wiki/Bernard_Katz","https://api.nobelprize.org/2/laureate/394","https://www.nobelprize.org/laureate/394","1911-03-26",1911,"2003-04-20",2003,"u30u1f1f2kwc","gcpvj1puzgy0"
323,"Sherrington","Sir Charles","male","https://en.wikipedia.org/wiki/Charles_Scott_Sherrington","https://api.nobelprize.org/2/laureate/323","https://www.nobelprize.org/laureate/323","1857-11-27",1857,"1952-03-04",1952,"gcpvj1puzgy0","u100y98rdugf"
369,"Burnet","Sir Frank Macfarlane","male","https://en.wikipedia.org/wiki/Frank_Macfarlane_Burnet","https://api.nobelprize.org/2/laureate/369","https://www.nobelprize.org/laureate/369","1899-09-03",1899,"1985-08-31",1985,"r30nwwejm3xw","r1r0cznqsr3x"
320,"Hopkins","Sir Frederick","male","https://en.wikipedia.org/wiki/Frederick_Gowland_Hopkins","https://api.nobelprize.org/2/laureate/320","https://www.nobelprize.org/laureate/320","1861-06-20",1861,"1947-05-16",1947,"u100y98rdugf","u120gjdregef"
330,"Dale","Sir Henry","male","https://en.wikipedia.org/wiki/Henry_Hallett_Dale","https://api.nobelprize.org/2/laureate/330","https://www.nobelprize.org/laureate/330","1875-06-09",1875,"1968-07-23",1968,"gcpvj1puzgy0","u120gjdregef"
341,"Florey","Sir Howard","male","https://en.wikipedia.org/wiki/Howard_Florey","https://api.nobelprize.org/2/laureate/341","https://www.nobelprize.org/laureate/341","1898-09-24",1898,"1968-02-21",1968,"r1f93csxcfmz","gcpn7m3v1n1g"
437,"Black","Sir James W.","male","https://en.wikipedia.org/wiki/James_Black_(pharmacologist)","https://api.nobelprize.org/2/laureate/437","https://www.nobelprize.org/laureate/437","1924-06-14",1924,"2010-03-21",2010,"gcvje1e0zpvy",
874,"Gurdon","Sir John B.","male","https://en.wikipedia.org/wiki/John_Gurdon","https://api.nobelprize.org/2/laureate/874","https://www.nobelprize.org/laureate/874","1933-10-02",1933,,,"gcp7kfz7bgdp",
375,"Eccles","Sir John","male","https://en.wikipedia.org/wiki/John_Eccles_(neurophysiologist)","https://api.nobelprize.org/2/laureate/375","https://www.nobelprize.org/laureate/375","1903-01-27",1903,"1997-05-02",1997,"r1r0cznqsr3x","u0nq9rkm7vq2"
812,"Evans","Sir Martin J.","male","https://en.wikipedia.org/wiki/Martin_Evans","https://api.nobelprize.org/2/laureate/812","https://www.nobelprize.org/laureate/812","1941-01-01",1941,,,"gcnqm7zwcmz9",
737,"Nurse","Sir Paul","male","https://en.wikipedia.org/wiki/Paul_Nurse","https://api.nobelprize.org/2/laureate/737","https://www.nobelprize.org/laureate/737","1949-01-25",1949,,,"u12gmktrgujj",
971,"Ratcliffe","Peter","male","https://en.wikipedia.org/wiki/Peter_J._Ratcliffe","https://api.nobelprize.org/2/laureate/971","https://www.nobelprize.org/laureate/971","1954-05-14",1954,,,"gcw4h4w0jgkw",
765,"Mansfield","Sir Peter","male","https://en.wikipedia.org/wiki/Peter_Mansfield","https://api.nobelprize.org/2/laureate/765","https://www.nobelprize.org/laureate/765","1933-10-09",1933,"2017-02-08",2017,"gcpvj1puzgy0",
457,"Prusiner","Stanley B.","male","https://en.wikipedia.org/wiki/Stanley_B._Prusiner","https://api.nobelprize.org/2/laureate/457","https://www.nobelprize.org/laureate/457","1942-05-28",1942,,,"9zmktgrjm1ut",
434,"Cohen","Stanley","male","https://en.wikipedia.org/wiki/Stanley_Cohen_(biochemist)","https://api.nobelprize.org/2/laureate/434","https://www.nobelprize.org/laureate/434","1922-11-17",1922,"2020-02-05",2020,"dr5rmhzmh6dk","dn6m9y3ykkh5"
425,"Bergström","Sune K.","male","https://en.wikipedia.org/wiki/Sune_Bergström","https://api.nobelprize.org/2/laureate/425","https://www.nobelprize.org/laureate/425","1916-01-10",1916,"2004-08-15",2004,"u6sc7pyg248w","u6sc7pyg248w"
436,"Tonegawa","Susumu","male","https://en.wikipedia.org/wiki/Susumu_Tonegawa","https://api.nobelprize.org/2/laureate/436","https://www.nobelprize.org/laureate/436","1939-09-05",1939,,,"xn325smnq1fu",
1011,"Pääbo","Svante","male","https://en.wikipedia.org/wiki/Svante_Pääbo","https://api.nobelprize.org/2/laureate/1011","https://www.nobelprize.org/laureate/1011","1955-04-20",1955,,,"u6sc7pyg248w",
750,"Brenner","Sydney","male","https://en.wikipedia.org/wiki/Sydney_Brenner","https://api.nobelprize.org/2/laureate/750","https://www.nobelprize.org/laureate/750","1927-01-13",1927,"2019-04-05",2019,"kek4c0je4qgd","w21z6h8v539f"
350,"Reichstein","Tadeus","male","https://en.wikipedia.org/wiki/Tadeus_Reichstein","https://api.nobelprize.org/2/laureate/350","https://www.nobelprize.org/laureate/350","1897-07-20",1897,"1996-08-01",1996,"u3me9bjnsyje","u0mqsdj3frj7"
959,"Honjo","Tasuku","male","https://en.wikipedia.org/wiki/Tasuku_Honjo","https://api.nobelprize.org/2/laureate/959","https://www.nobelprize.org/laureate/959","1942-01-27",1942,,,"xn0x1qf2ywhf",
303,"Kocher","Theodor","male","https://en.wikipedia.org/wiki/Emil_Theodor_Kocher","https://api.nobelprize.org/2/laureate/303","https://www.nobelprize.org/laureate/303","1841-08-25",1841,"1917-07-27",1917,"u0m716twdmq4","u0m716twdmq4"
886,"Südhof","Thomas C.","male","https://en.wikipedia.org/wiki/Thomas_C._Südhof","https://api.nobelprize.org/2/laureate/886","https://www.nobelprize.org/laureate/886","1955-12-22",1955,,,"u1pj1w6w8m8y",
325,"Morgan","Thomas H.","male","https://en.wikipedia.org/wiki/Thomas_Hunt_Morgan","https://api.nobelprize.org/2/laureate/325","https://www.nobelprize.org/laureate/325","1866-09-25",1866,"1945-12-04",1945,"dngbm70g4q0b","9q5fr8gd969h"
357,"Weller","Thomas H.","male","https://en.wikipedia.org/wiki/Thomas_Huckle_Weller","https://api.nobelprize.org/2/laureate/357","https://www.nobelprize.org/laureate/357","1915-06-15",1915,"2008-08-23",2008,"dps2w341n3hc","drt2dcn0rbrv"
736,"Hunt","Tim","male","https://en.wikipedia.org/wiki/Tim_Hunt","https://api.nobelprize.org/2/laureate/736","https://www.nobelprize.org/laureate/736","1943-02-19",1943,,,"gcmz4jm0hsze",
424,"Wiesel","Torsten N.","male","https://en.wikipedia.org/wiki/Torsten_Wiesel","https://api.nobelprize.org/2/laureate/424","https://www.nobelprize.org/laureate/424","1924-06-03",1924,,,"u6ss92ujh9ey",
918,"Tu","Youyou","female","https://en.wikipedia.org/wiki/Tu_Youyou","https://api.nobelprize.org/2/laureate/918","https://www.nobelprize.org/laureate/918","1930-12-30",1930,,,"wtq3vv3esjrs",
395,"von Euler","Ulf","male","https://en.wikipedia.org/wiki/Ulf_von_Euler","https://api.nobelprize.org/2/laureate/395","https://www.nobelprize.org/laureate/395","1905-02-07",1905,"1983-03-09",1983,"u6sc7pyg248w","u6sc7pyg248w"
1035,"Ambros","Victor","male","https://en.wikipedia.org/wiki/Victor_Ambros","https://api.nobelprize.org/2/laureate/1035","https://www.nobelprize.org/laureate/1035","1953-12-01",1953,,,"dru8e58rvues",
347,"Hess","Walter","male","https://en.wikipedia.org/wiki/Walter_Rudolf_Hess","https://api.nobelprize.org/2/laureate/347","https://www.nobelprize.org/laureate/347","1881-03-17",1881,"1973-08-12",1973,"u0qqd2zggcxc","u0mf5r6m6u7b"
414,"Arber","Werner","male","https://en.wikipedia.org/wiki/Werner_Arber","https://api.nobelprize.org/2/laureate/414","https://www.nobelprize.org/laureate/414","1929-06-03",1929,,,"u0mv2nm1hjwm",
361,"Forssmann","Werner","male","https://en.wikipedia.org/wiki/Werner_Forssmann","https://api.nobelprize.org/2/laureate/361","https://www.nobelprize.org/laureate/361","1904-08-29",1904,"1979-06-01",1979,"u33dc16s67c6","u0mx70u68bs1"
315,"Einthoven","Willem","male","https://en.wikipedia.org/wiki/Willem_Einthoven","https://api.nobelprize.org/2/laureate/315","https://www.nobelprize.org/laureate/315","1860-05-21",1860,"1927-09-29",1927,"qqy81hf941kn","u170wr9dw7rn"
916,"Campbell","William C.","male","https://en.wikipedia.org/wiki/William_C._Campbell_(scientist)","https://api.nobelprize.org/2/laureate/916","https://www.nobelprize.org/laureate/916","1930-06-28",1930,,,"gcf944btmehp",
970,"Kaelin","William","male","https://en.wikipedia.org/wiki/William_Kaelin_Jr.","https://api.nobelprize.org/2/laureate/970","https://www.nobelprize.org/laureate/970","1957-11-23",1957,,,"dr5reu4d7xqv",
328,"Murphy","William P.","male","https://en.wikipedia.org/wiki/William_P._Murphy","https://api.nobelprize.org/2/laureate/328","https://www.nobelprize.org/laureate/328","1892-02-06",1892,"1987-10-09",1987,"dp8s1uc926sd","drt2vd70kuc0"
927,"Ohsumi","Yoshinori","male","https://en.wikipedia.org/wiki/Yoshinori_Ohsumi","https://api.nobelprize.org/2/laureate/927","https://www.nobelprize.org/laureate/927","1945-02-09",1945,,,"wvuxp6gwh0nb",
